GTNum,GTStn,CastType,Pump,StationType,CastNumber,Eventnumber,Latitudedegrees_north,Longitudedegrees_east,Bottomdepthm,DateatMidcastGMTyyyymmdd,TimeGMTatmidcasthhmm,TargetGTDepthm,CorrectedMeanDepthm,stddevDepthm,GP15featuredescription,VolumeQMAL,VolumeSuporL,VolumeFinalL,PumpError,overallpumpnotes,Qpprocessingnotes,Qprocessingnotes,Spprocessingnotes,Sprocessingnotes,Sr_SPT_pM,Y_SPT_pM,Mo_SPT_pM,Rh103LR_pM,Ag_SPT_pM,Cd_SPT_pM,In115LR_pM,Ba_SPT_pM,La_SPT_pM,Ce_SPT_pM,Pr_SPT_pM,Nd143_SPT_pM,Nd146_SPT_pM,Sm147_SPT_pM,Sm149_SPT_pM,Eu151_SPT_pM,Eu153_SPT_pM,Gd157_SPT_pM,Tb_SPT_pM,Gd160_SPT_pM,Dy_SPT_pM,Dy_SPT_pM1,Ho_SPT_pM,Er166_SPT_pM,Er167_SPT_pM,Tm_SPT_pM,Yb172_SPT_pM,Yb174_SPT_pM,Lu_SPT_pM,Pb_SPT_pM,Th_SPT_pM,U_SPT_pM,Al_SPT_pM,P_SPT_pM,Sc_SPT_pM,Ti_SPT_pM,V_SPT_pM,Cr_SPT_pM,Mn_SPT_pM,Fe_SPT_pM,Co_SPT_pM,Ni_SPT_pM,Cu_SPT_pM,Zn_SPT_pM,POC_SPT_uM,PN_SPT_uM,POC_LPT_uM,PN_LPT_uM,PIC_SPT_nM,PIC_LPT_nM,bSi_SPT_nM,bSi_LPT_nM,POC_13_12_SPT_permill,N_15_14_SPT_permil,POC_13_12_LPT_permil,N_15_14_LPT_permil,Sr_LPT_pM,Y_LPT_pM,Mo_LPT_pM,Rh103LR_pM1,Ag_LPT_pM,Cd_LPT_pM,In115LR_pM1,Ba_LPT_pM,La_LPT_pM,Ce_LPT_pM,Pr_LPT_pM,Nd143_LPT_pM,Nd146_LPT_pM,Sm147_LPT_pM,Sm149_LPT_pM,Eu151_LPT_pM,Eu153_LPT_pM,Gd157_LPT_pM,Tb_LPT_pM,Gd160_LPT_pM,Dy_LPT_pM,Dy_LPT_pM1,Ho_LPT_pM,Er166_LPT_pM,Er167_LPT_pM,Tm_LPT_pM,Yb172_LPT_pM,Yb174_LPT_pM,Lu_LPT_pM,Pb_LPT_pM,Th_LPT_pM,U_LPT_pM,Al_LPT_pM,P_LPT_pM,Sc_LPT_pM,Ti_LPT_pM,V_LPT_pM,Cr_LPT_pM,Mn_LPT_pM,Fe56_LPT_pM,Fe57_LPT_pM,Co_LPT_pM,Ni_LPT_pM,Cu_LPT_pM,Zn_LPT_pM,VarName127,Mnxs_BCCAl_SPT_nM,Mnxs_BCCAl_LPT_nM,Al_SPT_pM_noneg,Al_LPT_pM_noneg,POM_SPT_ugL,POM_LPT_ugL,CaCO3_SPT_ugL,CaCO3_LPT_ugL,opal_SPT_ugL,opal_LPT_ugL,litho_SPT_ugL,litho_LPT_ugL,FeOH3_SPT_ugL,FeOH3_LPT_ugL,MnO2_SPT_ugL,MnO2_LPT_ugL,SPM_SPT_ugL,SPM_LPT_ugL,fPOM_SPT,fCaCO3_SPT,fopal_SPT,flitho_SPT,fFeOH3_SPT,fMnO2_SPT,fPOM_LPT,fCaCO3_LPT,fopal_LPT,flitho_LPT,fFeOH3_LPT,fMnO2_LPT,CP_SPT_molmol,CP_LPT_molmol,NP_SPT_molmol,NP_LPT_molmol,CN_SPT_molmol,CN_LPT_molmol,CdP_SPT_mmolmol,CdP_LPT_mmolmol,ZnP_SPT_mmolmol,ZnP_LPT_mmolmol
12412,5,D,3,1,8,6527,53.68003333,-153.8003667,4611,9/25/18 10:00,9/25/18 10:00,4350,4369.6,0.237634114,BNL; bottom-265m,0.7,0.3,-0.8,"unexpected error: triggered, but never turned on",,,,,,307721.8029,23.33970343,236.3813428,5526842.599,18.17914664,43.28605508,11.18879807,7784.225357,9.338493714,23.31877745,4.375567524,41.58784789,15.62237487,3.573574689,3.914220336,3.498099312,4.957770557,4.093016156,0.611401995,2.302402866,1.395618184,1.78596598,0.730990991,0.922773445,1.212020515,0.224350044,0.933478022,1.259406813,0.428488415,21.43220158,1.296902875,21.0028549,74512.38845,89307.60386,18.07693767,9468.624369,182.3547175,-15012.59402,4248.71488,24738.87238,32.93015101,-10.9544412,1585.080469,2755.27608,-0.911038962,-7.17799351,2.864488169,0.154272816,550.368,763.7188209,1605.415194,1844.688578,-36.65964243,1.427406006,-26.46652911,6.192810097,16706.49013,1510.235381,16.03125743,639311.4129,1.550227807,7.374005837,1.054275439,4418.770785,16.25200726,29.16905273,2.529371507,9.258484044,10.06801694,2.147176244,2.17116756,0.108602086,0.125089516,0.45225715,0.40577193,2.245839722,3.845555393,3.373703347,1.195215708,4.261911699,4.258254009,0.848404114,4.981626169,6.05915273,1.207554406,17.88501896,2.420268999,5.527622321,252450.6083,20604.53374,55.16962901,11459.66888,308.6504096,-529.9851322,5779.661781,59245.81002,60474.03467,79.49638861,46.69053428,668.2021012,5878.100878,,3638.681956,3712.848651,74512.38845,252450.6083,0,64.6228531,55.08082944,76.43297959,107.8839011,123.9630725,23.92193208,81.04835225,0,0,0.316201462,0.322646548,187.202864,346.389904,0,0.294230698,0.576294073,0.127786144,0,0.001689085,0.186561018,0.22065591,0.357871494,0.233980123,0,0.000931455,-10.20113543,139.0222272,-80.37382261,7.487323795,0.126921118,18.56767932,0.48468499,0.357882684,30.85152844,285.2819167
12411,5,D,4,1,8,6527,53.68003333,-153.8003667,4611,9/25/18 10:00,9/25/18 10:00,4150,4170.5,0.237634114,beam transmission starts to decrease; bottom-465m,1127.4,390.5,1546.3,,,,,,,435.984166,0.934356342,0.446724684,4672.074495,0.07079493,0.128110902,0.008595765,366.331795,0.587492231,1.245856139,0.169915621,0.712706532,0.685102715,0.148147194,0.146115669,0.056359029,0.068997193,0.141982918,0.02168732,0.139762783,0.121319191,0.116555368,0.022974397,0.064679243,0.060545668,0.009068441,0.054769714,0.055047206,0.008323624,0.796588705,0.036786254,0.081801684,11354.37674,819.2796227,1.474998038,559.2787644,18.49267987,7.82208838,310.3415624,3264.095938,3.356963582,13.2333718,42.14090654,19.91159687,0.053211803,0.003616572,0.010245055,0.000700755,7.044734433,2.191679502,28.23893582,11.22683129,-29.871074,6.272115608,-26.65382366,5.084324887,10.89372418,0.079250083,0.031085702,422.3885474,0.00399774,0.003563144,4.93E-06,36.7607463,0.054155395,0.103780699,0.014606027,0.05896553,0.059294767,0.011867887,0.012154395,0.004204538,0.00547256,0.010581233,0.00174354,0.011177188,0.009611402,0.009334806,0.001923887,0.004816054,0.004693645,0.000706939,0.004131557,0.004280283,0.000557674,0.107873261,0.004306214,0.007202575,743.0130776,54.76238251,0.113128063,62.17902568,2.639275624,0.873610712,45.50970563,377.0242413,386.0475835,0.520535272,1.499797266,4.233865751,2.693407148,,217.3832801,39.42665757,11354.37674,743.0130776,1.200458269,0.231128432,0.705037022,0.219343285,1.897656487,0.754443063,3.645281474,0.238541654,0,0.007992541,0.018890607,0.003426177,7.46732386,1.454875151,0.160761511,0.094416291,0.254128055,0.488164374,0,0.002529769,0.158864788,0.150764335,0.518562065,0.163960223,0.005493627,0.002354963,64.94950105,187.0819738,4.414331666,12.79628481,14.71332604,14.62002265,0.15637018,0.065065547,24.3037863,49.18352753
12410,5,D,5,1,8,6527,53.68003333,-153.8003667,4611,9/25/18 10:00,9/25/18 10:00,3500,3517,0.237634114,0,1046.6,389.1,1466.6,,,,QMA in oven for about 2 hours w/ lids on (10:00-12:00); lids taken off at 12:00,,Supor has some brown spots (quite big); large particles leaking?; Try to leave as many brown specks to archive as possible,232.9091347,0.721337136,0.312455927,3762.618501,0.093937393,0.172646135,0.008626667,258.3031731,0.394765182,0.875149648,0.103381568,0.43720888,0.414736497,0.089572536,0.088978502,0.037931953,0.047867746,0.089274461,0.013439029,0.088933015,0.076968156,0.077096225,0.015452484,0.043015155,0.043624118,0.006113113,0.039181905,0.039808074,0.006239026,0.466457199,0.032167629,0.04627059,7322.262376,730.284899,0.988098056,319.9692471,10.55687333,2.998074747,146.5850598,1740.95914,1.679121605,7.0198203,45.55780653,41.17156096,0.04085353,0.00229231,0.006227559,0.00052634,7.572424231,1.12796589,26.86217433,11.17753575,-30.66611504,5.298804254,-26.18379331,5.258612384,5.892846507,0.045605925,0.002782928,164.4465515,0.003172133,0.002789938,5.31E-06,18.46036925,0.024771548,0.044229804,0.006709411,0.026508606,0.026044873,0.005754144,0.00533939,0.001908406,0.002561304,0.005091394,0.000842637,0.004959734,0.004550314,0.004417531,0.000975602,0.002395502,0.002514019,0.000357252,0.002359733,0.002197218,0.000308271,0.047107149,0.001348291,0.004059358,451.6733597,35.96493926,0.060892845,38.5698133,1.054393958,-0.178500515,16.70899422,135.3835762,139.2000064,0.221382725,0.548606516,3.163683039,1.098308876,,86.63769777,13.01114442,7322.262376,451.6733597,0.921655642,0.140493735,0.757848217,0.112886826,1.805138115,0.751130402,2.350785781,0.145008094,0,0,0.007528816,0.001130668,5.84295657,1.150649727,0.15773789,0.129702867,0.308942586,0.402328128,0,0.001288528,0.122099482,0.098107029,0.65278806,0.126022795,0,0.000982635,55.94190745,173.1563941,3.138925007,14.63479958,17.82199553,11.83182545,0.236409291,0.077573823,56.37739602,30.53832145
12409,5,D,6,1,8,6527,53.68003333,-153.8003667,4611,9/24/18 8:54,9/24/18 8:54,2500,2502,0.237634114,0,1087.9,375.2,1491,,,,QMA in oven for about 2 hours w/ lids on (10:00-12:00); lids taken off at 12:00,,,382.6997433,0.563416437,0.853867642,4908.064827,0.148657629,0.217717492,0.008946218,302.8861456,0.245437291,0.597467046,0.061605755,0.281238811,0.256216389,0.056397918,0.057837226,0.034643279,0.046691559,0.060232548,0.009370673,0.060854718,0.053555417,0.053620627,0.011391242,0.032542977,0.032734698,0.004837265,0.030853737,0.030924826,0.00512617,0.482412881,0.016127646,0.07398188,2875.888377,988.9186138,0.393592709,168.0405053,5.979216131,-0.603590625,107.6776635,958.7515436,1.256773371,10.40452835,45.32294101,28.62047866,0.066905723,0.004500186,0.012000811,0.00125951,13.92390918,2.154142902,19.96168745,10.48882499,-30.1208204,4.563673155,-25.79126733,5.243114193,7.010079578,0.022557405,0.054396712,131.2245443,0.008643515,0.011579437,5.11E-06,14.14822858,0.010833599,0.01728634,0.002653118,0.010671605,0.010279545,0.002023154,0.002155509,0.001166511,0.001517687,0.00172218,0.000388112,0.002221976,0.002187902,0.002379812,0.000466639,0.001094844,0.001078121,0.000149399,0.001218062,0.001130415,0.000160574,0.612020344,0.000509524,0.003950439,139.9333165,47.08932477,0.016125443,10.26493081,0.25686203,-0.640420946,19.48467745,106.300123,106.9860316,0.157153373,3.803225841,5.477392884,78.695134,,84.13276532,18.33904339,2875.888377,139.9333165,1.509393109,0.270738293,1.393504831,0.215586622,1.341425396,0.70484904,0.923293534,0.044925084,0,0.005278214,0.007311137,0.001593663,5.174928007,1.242970916,0.291674224,0.269280042,0.259216243,0.178416691,0,0.0014128,0.217815469,0.173444623,0.567068007,0.036143311,0.00424645,0.00128214,67.65543897,254.8520485,4.550612693,26.74724508,14.86732525,9.528160667,0.220157138,0.245903646,28.94118713,1671.188415
12408,5,D,7,1,8,6527,53.68003333,-153.8003667,4611,9/24/18 8:54,9/24/18 8:54,1500,1491,0.237634114,0,1207.3,456.5,1687.1,,,,Rest of QMA (forgot to remove the outer ring ;QMA in oven for about 2 hours w/ lids on (10:00-12:00); lids taken off at 12:00,,,224.0679838,0.445089519,0.222320886,4356.428557,0.213957606,0.389870534,0.007353006,331.7165455,0.152034336,0.31999549,0.036904084,0.17310096,0.157628097,0.035467154,0.034096009,0.0343178,0.048896926,0.042895994,0.006222162,0.040192955,0.037692892,0.035786144,0.007904617,0.024745345,0.024988245,0.003799147,0.025690918,0.025026267,0.004215652,0.326266835,0.012753304,0.060741882,1263.941212,918.2204193,0.207667018,62.00749753,2.955396899,7.137478835,63.87827487,340.9374625,0.945275458,8.421950825,27.28343114,16.71819167,0.06805909,0.007058596,0.018397465,0.002102804,15.26803148,2.672455087,20.27091168,16.20137372,-29.1007066,3.446636541,-25.88748872,4.987577629,15.79259845,0.051405533,0.021431898,523.3363926,0.014809502,0.024873263,4.60E-06,26.73745849,0.017881251,0.026371504,0.004569507,0.020099284,0.018917674,0.00410111,0.00400013,0.001929605,0.002894772,0.003974056,0.000723301,0.00433043,0.00408981,0.003878384,0.000894416,0.002500504,0.002337135,0.000390798,0.002551407,0.0026375,0.000386709,0.043976792,0.0010732,0.008769598,194.3398968,63.54736851,0.037008786,8.712465364,0.63768978,0.889041138,14.49318023,53.83176028,53.30509323,0.14374215,0.893413384,2.700654391,1.860490152,,53.53038817,12.90211949,1263.941212,194.3398968,1.535413064,0.415046803,1.52802459,0.267459305,1.362205265,1.088732314,0.405783742,0.062392119,0,0,0.004651791,0.001121194,4.836078452,1.834751735,0.317491347,0.315963565,0.281675593,0.083907601,0,0.000961893,0.226214149,0.145774112,0.593394895,0.034005756,0,0.000611088,74.120645,289.5078912,7.687256715,33.0903345,9.642015057,8.749016763,0.424593623,0.391412946,18.20716608,29.27721786
12407,5,D,8,1,8,6527,53.68003333,-153.8003667,4611,9/24/18 8:54,9/24/18 8:54,1000,984,0.237634114,0,1187.8,465.8,1683,,,,QMA in oven for about 2 hours w/ lids on (10:00-12:00); lids taken off at 12:00,,,288.4968214,0.395000423,0.823504096,4108.699242,0.261385941,0.634647268,0.007206153,316.4865375,0.138148146,0.271613677,0.035192185,0.169338067,0.15012924,0.033738281,0.033475218,0.03134922,0.047093145,0.03945692,0.005942994,0.039710383,0.036124474,0.035942437,0.007929258,0.023815408,0.023420638,0.003490793,0.022488457,0.023471444,0.003866712,0.566769561,0.006758125,0.084813775,1280.943372,1268.036169,0.186052004,89.45545299,3.460589856,11.48793356,88.42242098,368.3513066,0.94373153,13.03678227,72.85436302,41.90525252,0.11432351,0.011562941,0.025484257,0.002913599,15.80738845,2.909652009,38.08147102,16.22520819,-28.31447931,4.740962406,-25.47512669,5.179407696,7.991303056,0.027854773,0.026741243,179.4188055,0.019152414,0.015774614,4.68E-06,20.39085388,0.008754834,0.013578649,0.001957575,0.008720482,0.008997339,0.001952761,0.001805274,0.001573197,0.002090326,0.002041217,0.000341643,0.002049736,0.001905509,0.001982739,0.000554563,0.001368215,0.001155179,0.000217576,0.001394879,0.001292799,0.000183874,0.0330491,0.000503713,0.007652747,134.001676,80.59488498,0.020833217,5.68689609,0.261198144,-2.354149798,8.359959741,39.52290105,37.62054206,0.120505106,0.930009531,1.182294232,1.460009337,,77.93533759,7.26288802,1280.943372,134.001676,2.57913839,0.574924828,1.582003436,0.291197973,2.559074852,1.09033399,0.411242224,0.043020752,0,0,0.006772581,0.000631145,7.138231483,2.000108689,0.361313358,0.221624003,0.358502643,0.05761122,0,0.000948776,0.287446793,0.145591074,0.54513737,0.021509207,0,0.000315555,90.1579253,316.2019102,9.118778315,36.15117127,9.887061861,8.746657412,0.500496187,0.195727231,33.04736375,18.11540939
12454,1,S,1,3,4,6533,56.05847,-156.96209,95.5,9/26/18 8:54,9/26/18 8:54,85,78.34012431,0,BNL; bottom-10m,494.6,243,798.8,,,,,,,752.0388997,11.9778723,4.657806681,9826.315601,0.730948466,10.90706626,0.013813415,770.4356754,10.62824826,23.11493547,2.788844322,10.97240272,10.97163317,2.224782121,2.203327381,0.490738788,0.482406592,2.024573796,0.294516626,2.008409657,1.578759652,1.531326902,0.298106343,0.820154656,0.794692956,0.108417519,0.667161716,0.649160928,0.091572609,12.10810614,1.305927218,0.863164612,168139.0273,20295.95679,22.05772537,7512.041458,389.6099317,184.4138575,8034.686224,66522.50535,52.36641321,115.4069991,123.188067,290.304695,1.352320291,0.213870146,0.221920653,0.03093322,22.91416741,10.81624401,336.6927008,150.2993851,-23.36070375,8.472861735,-23.39168474,7.264967426,73.18937775,0.719847468,1.108260599,656.182935,0.048278372,0.304350089,-0.00059409,115.4046345,1.380667827,3.388533995,0.369132164,1.451528432,1.413500007,0.268642898,0.271232876,0.055811254,0.056230359,0.213032956,0.02852332,0.199975961,0.142178993,0.134104488,0.023478902,0.060971643,0.060233907,0.007472874,0.043040249,0.043151657,0.005402069,1.770537062,0.081155089,0.156766226,8846.062399,2289.255898,1.187529003,1330.725506,69.92211415,56.70388629,935.8684204,13009.28459,12673.64735,8.753479056,23.73252204,16.42318905,39.03500881,,6658.132007,863.4457075,168139.0273,8846.062399,30.50834577,5.006529935,2.293249874,1.0824897,22.62574949,10.10011868,53.98042494,2.839996252,0,1.006004515,0.578591671,0.075033432,109.9863618,20.11017251,0.277382989,0.020850311,0.205714137,0.490791986,0,0.005260577,0.248955096,0.053827967,0.502239286,0.141221874,0.050024659,0.003731118,66.63003401,96.94008142,10.53757396,13.51234679,6.32309052,7.174185426,0.53740094,0.132947168,14.30357277,17.05139598
12453,1,S,2,3,4,6533,56.05847,-156.96209,95.5,9/26/18 8:54,9/26/18 8:54,70,64.51539649,0,base of clear water particle min,506.6,264.3,770.9,,,,,,,706.5484184,6.10075908,4.752446901,9666.94546,0.675357592,10.52584413,0.012700138,521.8034794,6.010868328,13.56677964,1.533282501,6.073646944,6.034574969,1.189883397,1.20099853,0.275195141,0.274855569,1.101458363,0.158998715,1.091927671,0.855142601,0.833852396,0.160168468,0.436889078,0.424297211,0.056939469,0.34586753,0.345307882,0.048480525,9.568245179,0.476226048,0.603889313,72657.66324,18464.36328,9.950913693,4784.909068,245.9843207,119.0959459,7262.836525,34250.7971,42.16626503,78.51831567,99.62423649,222.8472194,1.328239135,0.209509093,0.256388906,0.036391462,20.54123332,7.633335213,270.1655788,82.07784618,-23.29763827,8.792021037,-23.66004081,7.708633348,93.29043356,0.75749353,0.291745562,345.6759405,0.036452935,0.354628756,-0.000580017,80.52340905,1.155592734,2.543921384,0.299087239,1.167585942,1.1972196,0.225487752,0.233451406,0.048807739,0.048567954,0.195611857,0.027537815,0.192023547,0.143181798,0.139051063,0.025194881,0.065693796,0.062970285,0.00821694,0.046562719,0.04501786,0.005810432,1.226609994,0.088364974,0.120352068,6424.466976,2418.896092,0.941581787,975.4560611,50.18613901,38.90667895,839.9308823,9279.41739,9108.759131,6.752237429,16.99677912,12.5349734,26.54128118,,6667.988237,787.3337711,72657.66324,6424.466976,29.9650749,5.784133715,2.055766631,0.763944188,18.15512689,5.515631263,23.32647928,2.062551823,0.501752221,0.712589438,0.579448178,0.068419305,74.5836481,14.90726973,0.401764672,0.027563235,0.243419668,0.312755944,0.006727376,0.007769105,0.388007584,0.051246419,0.369996073,0.138358791,0.047801472,0.00458966,71.93527962,105.9941792,11.34667305,15.0446569,6.339768433,7.045303849,0.570062664,0.146607685,12.06904436,10.97247677
12452,1,S,3,3,4,6533,56.05847,-156.96209,95.5,9/26/18 8:54,9/26/18 8:54,40,36.86594085,0,top of clear water particle min,494,227.7,722.4,,,"GT12452Qp & Sp distributions are both not great. Theyre similar, therefore, stick to original subsampling plan",,"GT12452Qp & Sp distributions are both not great. Theyre similar, therefore, stick to original subsampling plan",,727.0932142,7.105969549,4.52012031,11421.11918,0.722752892,9.568666375,0.014741567,262.179219,4.997151346,11.39489345,1.244195038,4.974464905,4.895456635,1.028905894,1.013523438,0.232268249,0.223652606,0.977004968,0.147790334,0.983044509,0.799546198,0.784797044,0.153269627,0.429436996,0.417269332,0.05684256,0.348844837,0.346312628,0.05085577,7.58805992,0.530524226,0.474546248,86274.92192,22812.00003,11.72485876,3095.660239,185.7577542,78.89626945,7828.329515,29218.80411,41.29497125,59.04834209,88.43729188,129.102913,1.660612781,0.285556408,0.182091569,0.026114446,14.30339757,13.40967804,208.8102451,101.3385387,-24.00833259,8.148073574,-23.93875662,7.237856654,72.38720679,1.240679435,0.336467005,511.3959943,0.033968846,0.333091863,-0.000594811,51.94478568,0.99135892,2.101381062,0.254033878,0.988335493,1.000676312,0.19915852,0.200028429,0.043977924,0.044704789,0.190607001,0.02773435,0.183066821,0.150096931,0.147182104,0.028829334,0.079501298,0.074705927,0.010671839,0.064891892,0.064115168,0.00899219,0.875248248,0.114532373,0.107357754,14990.10055,2634.491624,2.050169396,660.2227762,31.27064319,27.79304089,637.2142785,6288.009689,6226.97826,4.676196139,10.62603846,8.742546269,16.4620837,,7121.996729,514.4903254,86274.92192,14990.10055,37.46342434,4.107985791,1.431484029,1.342040578,14.03204847,6.809949799,27.6982508,4.812517417,0,0.020314933,0.618901516,0.044709209,81.24410915,17.13751773,0.461121732,0.017619542,0.172714657,0.340926266,0,0.007617802,0.239707165,0.078310091,0.397370839,0.280817648,0.001185407,0.00260885,72.79558036,69.1182948,12.51781553,9.912518274,5.815358134,6.972828992,0.419457582,0.126434967,5.659429811,6.248675666
12451,1,S,4,3,4,6533,56.05847,-156.96209,95.5,9/26/18 8:54,9/26/18 8:54,20,18.43297043,0,ML (MLD=22m),214.8,60,283.4,sudden pressure release,,,,"Terrible distribution; no way to subsample. Give all Qp to 234Th (i.e., treat it as Sp, even though 1/4 Sp supposed to go to Pb/Po); Sp distribution is good. Use this to subsample for the Qp recipients. Since its a shelf sample, hope that 1/8 slice of Sp will be adequate for Pb/Po (i.e., they were supposed to get 1/8 Qp + 1/4 Sp, but will only get 1/8 Sp)",,1634.074685,1.90209271,4.693836853,41786.35466,1.714340642,23.64163156,0.055944292,39.9758436,0.934798688,2.461096478,0.191553918,0.952863992,0.802292147,0.180990726,0.181283407,0.05756994,0.067119608,0.215029457,0.031338683,0.210285302,0.172837143,0.169985947,0.034013736,0.099549935,0.098142004,0.013848868,0.097846446,0.098929521,0.016658473,3.449467388,0.059056261,1.389983101,11037.97763,118618.0379,2.712849843,529.5352585,31.44875686,11.71961,6548.372048,3062.704413,23.69337196,57.36700535,133.3584522,188.1921838,8.479782568,1.589904266,0.263553381,0.034491879,3.941899441,4.880730691,598.0587984,13.87381467,-25.79352,5.677988254,-24.85922052,6.090674995,-9.493928249,0.028574339,-0.042530849,560.1426798,0.007372146,0.143743525,-0.001367951,2.164672016,0.018376174,0.040596848,0.004688192,0.018580221,0.019419473,0.003456965,0.004180164,-0.00129359,-0.0015874,0.003736205,0.000515754,0.005042113,0.002537585,0.002942334,0.000805352,0.001648034,0.001881285,0.000310465,0.001796473,0.001290028,0.000355182,4.285100562,0.002425272,0.021125757,321.7720634,1135.21057,0.081199237,106.5614806,0.646469411,-6.919604752,64.58207204,348.8742223,348.4748392,0.409118014,0.632786305,3.809504851,82.58789221,,6458.004125,61.94772416,11037.97763,321.7720634,191.3038947,5.945764284,0.394505296,0.488463528,40.18955125,0.932320346,3.543702688,0.103303754,0,0.023301778,0.561200559,0.005383257,235.9928545,7.498536947,0.810634267,0.001671683,0.170299865,0.015016144,0,0.00237804,0.79292325,0.065141178,0.124333634,0.013776521,0.00310751,0.000717908,71.48813717,232.1625506,13.40356234,30.38368391,5.333517714,7.641027047,0.199308908,0.126622786,1.586539341,72.75116563
12530,3,S,1,4,4,6549,55.0801,-155.7200667,1608,9/28/18 5:00,9/28/18 5:00,1560,1558.8,3.74622131,small BNL; bottom-45m,894.4,291.1,1252.5,,,,,Sp and Supor have lots of red colored stuff; Red stuff all goes to Pb/Po (1/4),"Sp and Supor have lots of red colored stuff; Red colored stuff go to 1/16 archive, pTM and Pa/Th",128.3725679,0.901223066,0.161156747,6798.752436,0.411382997,0.507247878,0.011530857,346.6352594,0.407466443,0.856496243,0.107765357,0.444609119,0.442673621,0.095132923,0.093560825,0.047086473,0.061046598,0.09725158,0.014850796,0.09511021,0.087823804,0.089042247,0.018625645,0.053870818,0.053640386,0.007790535,0.0496606,0.051059681,0.007680005,0.540805034,0.034562264,0.085861711,8216.604662,1713.293056,1.074282856,427.8225463,12.00745324,6.660607184,122.9007145,2081.28586,1.885051121,10.33537993,30.54029116,34.13156209,0.074619245,0.009956944,0.040643914,0.004690647,12.25085152,4.071187211,41.76885866,31.17736248,-28.39198367,6.784042069,-25.06016678,7.231296278,15.33357675,0.220406555,0.008706882,108.2861848,0.025141816,0.022698281,-0.000328528,35.3261904,0.115346467,0.221456581,0.030651288,0.126253352,0.126883285,0.026402085,0.026867531,0.006711645,0.007509383,0.025307337,0.004131259,0.025810697,0.024374832,0.023216101,0.004777556,0.013911787,0.013481983,0.001856503,0.011283582,0.01139607,0.001741571,0.143869547,0.012394701,0.029845951,2088.915416,165.770298,0.260366169,136.7772536,5.153974927,2.321857735,39.90754315,761.0399103,750.6218542,0.66697303,2.073304974,2.573283464,1.462374901,,55.63137212,22.80559264,8216.604662,2088.915416,1.683410178,0.916926696,1.22606522,0.407444416,2.806867302,2.095118758,2.637911128,0.670638718,0,0,0.004834366,0.001981806,8.359088195,4.092110395,0.201386819,0.146674517,0.335786301,0.315574028,0,0.000578337,0.224071838,0.099568285,0.511989794,0.163885784,0,0.000484299,43.55311265,245.1821246,5.811582764,28.29606656,7.494191243,8.664883654,0.296066033,0.136926103,19.92161351,8.821694351
12529,3,S,2,4,4,6549,55.0801,-155.7200667,1608,9/28/18 5:00,9/28/18 5:00,1400,1398,3.74622131,above BNL; bottom-205m,825.2,385.7,1210.9,,,"protein (Qp 2/16) dropped to the table, still subsampled",,,,352.4121851,0.842953576,0.457168332,5694.527553,0.265369739,0.515328442,0.008702739,366.1075405,0.329174952,0.673113412,0.083072372,0.353672221,0.345161764,0.078739577,0.077009669,0.044954206,0.060249573,0.081558417,0.012857171,0.082414744,0.07632138,0.075423618,0.016516877,0.049142709,0.048303468,0.007186069,0.047715136,0.048540695,0.007742351,0.475610412,0.022707285,0.090374683,4755.856309,1302.957007,0.719540705,176.4954421,9.539512786,16.17077092,89.35596792,1485.215101,1.07578323,10.7955882,24.78700549,21.34476993,0.078073651,0.01147504,0.026686246,0.002677995,13.33315754,5.926028514,40.01863985,21.74866692,-28.50811585,5.645562421,-25.23340892,6.023136291,15.97829013,0.057694458,-0.023451576,-430.6965632,0.015757841,0.020832818,-0.000356078,25.8115357,0.027379309,0.046574451,0.006840848,0.028478734,0.029063117,0.006603104,0.006721871,0.002567119,0.003130941,0.006253532,0.001001319,0.006636598,0.0054755,0.005583212,0.001253925,0.003422721,0.003205005,0.000466823,0.003028965,0.002952267,0.000462675,0.067026727,0.00182956,0.010846505,444.1742913,95.57286486,0.06543521,88.21227126,0.885411296,-1.007741594,23.71431775,169.1363654,172.0694218,0.251695093,0.899046118,2.224532609,43.23932746,,50.41977232,20.07786283,4755.856309,444.1742913,1.76134157,0.602041717,1.334382406,0.593076934,2.689252598,1.461510417,1.52685042,0.142600545,0,0,0.004381478,0.001744766,7.316208473,2.80097438,0.240745131,0.182387149,0.367574627,0.20869422,0,0.000598873,0.214940101,0.211739507,0.521786428,0.05091105,0,0.000622914,59.92035864,279.2240913,8.806921164,28.02045411,6.803780519,9.965009496,0.395506865,0.21797838,16.38179143,452.4226361
